Label,Clean_Text
0,ሊጘ ማዕኸለን ተግዝ ችጝሸቁ ሙየ ጒጥ ቈሽተተ ምኽርኽረንድ ፃቨነዉዝ ጥወጥዉሽተነ ቲስመምን አስለናንስመ ፊርመናንስ ቲስመምጝኩጙ
0,ማዕኸሊስ ችጝሸዉ ሚዝረድ ሚሪየንትጘ ግሎባል ጝጭል ኽዝቨንዙ ማዕኸል ኽጉ አካል ፅየዉ ዓልም አቅቨ ሲቪክቱ ድርጅት አቓንድ ጝጭል ኽዝቨንዙ ሲጘ ቅርስዝመ ክንድጝዝ ጅሉዘ ትኩርት ፃቭ ሰራሸኩ
0,አእዝጘ ታኽሰስ
0,ባሕር ዳር መጋቪት
0,መንግስት
0,ፃይሽተው ኻለዪስ ታትነ አሽ
0,ብላ ክልልዙ አጀንደ አኽቨነውዙ ምኽርኽረ መድረክድ ኪርምሽጠ የጝ ይሽቱ
0,ባሕር ዳር መጋቪት
0,ኢትዮጵየት ኻግሩ ምኽርኽረ ኮሚሽንድ ምኽርኽረዙ መድረክድ መጋቪት
0,ወይ ኽምረ ብሄረእቅ ጭሰጭሰን ጋዝጊቭለ ወረደ ደብረ ወይላ ቀቨሌይል እፍርደጙ ችጝሸው ፃረው ሱርጠ
0,ዒድ አል ፈጥርቱ በልድ ከቨከቭሽትንዙ በል አቐነውድ ሼኽ ኻጅ መሐመድ አደም ዊግትጙ
0,ባሕር ዳር መጋቪት
0,እን በልድ ምላሰን ጻቨነውዝ አንዋር መስጅዲል ችጝሸቊ እስልምነ እምንት ቲክነጥዝ ወዝ ችጝዘቱ እጻ ዲቈዲቊሰቊድ ሳቁጠስ አንዋር መስጅድዙ ኢማም ዝመ ቁርዓንዙ ክንሰተ ሼኽ ኻጅ መሐመድ አደም ረመዳንቱ ጻምዝ ቓሊስነው ከቨከቭሽትንዝመ ርኽርኽነድ ዒድ አል ፈጥርዙ በልዝም ቲግቭርነ ጡሸኲ ይጝኲጙ
0,ከቨከቭሽትን ቀነቀንሽትን ቸለቸልሽን በልድ ኪብርዝናንስ ቅዱስ ቁርዓንድ ድቈኲ የቊድ ሼኽ መሐመድ እንቅ እስልምነ እምንትዙ ቲክነጥዝ ወዝ ችጝዘት ዒድ ሙባረክ ይጝኲጙ
0,አንዋር መስጅዲል አቭርዛጙ ችጘውድ ውሸብለ አቡበከር ያሲን ውሸብለ የነት እንቅ ገቨይዝ ሳልጠው ከቭስሽ ይውሽ ሰራሽሽ ፈን ነሠነው ቸለው ጊዝል ችጝሸው አቓንስቅ እስልምነዙ ውሸብለድም ሽመቅልድ ከቭሰነውዝ ችግርሸቁድ ኻልየነውዝ በልድ ኪብርዝጝጠ ጡሻንትጘ አቡበከር ኻሊስኲ
0,እቁንድ በልድ ኪብርዝጛንድ ኪውዝ ኪው ችግርሸቊድ ከቭሰነውዝ ጝን ፍርዘውድ አድልሽን ኾነውዝ ዒድቱ በልድ ኪብርዘቊ አቐነውድ ዊዝር ፈትህያ አብድቃድር ሳቁጠቱ ኽዝቭድ ኻይማኖትዙ ቺተን ዊንቀ ቀነቀንሽት ቸለቸልሽት በልድ ኪብርዘው ጭሩ ኽዝቭ የጝ ይርኩች
0,ዒድ አል ፈጥርዙ በልድም ሳቁጠቱ አንዋር መስጅዲል ጸሎትዝ መንዙማዝ ሲግድን ዝመ ኻይማኖትዙ ክንድጝዝ ኪብርሽት ግሪኲ
0,አድመዙ ማኽተነ አቫለን ጋሸነ ኻትመ ችጛንድ ለመለምርን ፃቭሽትጙ
0,ባሕር ዳር መጋቪት
0,ለመለምርን አፅቨ ግቭሪል እፃ ዲቈዲቁሰቁ ጋሸናቱ ኻትመ ከንቲቨ አት ፀጋ ውቤ አድመ ማኽተነ አቫለን ላጥ ፃውተይዙ ኻይለኒጅቅ አቐነውዝ ምጝግስት ፃቫጙ ፅበው ኽግ ኪብርዘነ ሰቭድ ከቨነውዝ ኽዝቭድ ዲግዝ ጡ ፋንስ ይውሽትጘው እፃድ ጥውሸውዝ ፍጛንስ ዋቕርጝኩጙ
0,ጝታ አለመይዝ ሰራሸነው ጡሸጘ ጉየቁድ ከንቲቨድ ዲግ ኪብርዘነው ሰቭድ ጛግስ ጭቑ በርሽተው ቲግቭር አቕየጘም ልብስጝኩጙ
0,ሰሜን ወሎ ዞን ዲግ ዝመ ዳኽንነይ ቃወነ ዲቈተ ከቨተ ኮሚሽነር አማረ ጌታሁን ዲግ እጀው እፍርት እጀውምዲግ እጀው ዲሞክራሲዙ ስረት ኻስቭሻውም እንዝም እጅር ኹርዙ ሚቭተን ደድሰነው ቸልሻውም የጝ ይጘውድ
0,ሰሜንቱ ጣይትንድ ማል ዲቈ ኻኽመድ ነን ችጝነው ገጫሽኒዙ ጎን የጝ የቁድ ዲቈተድ ብላዝ ይናስ ንየ የቁ ኻይለን ክልሊል ቘጨ ችጝዘነውድም ሚርይጝኩጙ
0,ክልሊዙ ምጝግስትድ ፃውተይዙ ችብረድ ሳልጠውዝ ፅረነውዝ ችግሰድ ኪብዘነው ቸለጘድ ጋልፅጝ ኽዝቭድ ጽንፈኘድ ደሚሳይነቅም የነውዝ ዊግዘው ኰሪዝ ጊውርሸቁ አቐነውድም ዊግትጝኩጙ
0,ሰሜን ወሎ ዞን ኮሙዩኒኬሽን ቃወነይዝ ችጝሸው ሚዝረድ ሚርያንትጘድ ለመለምርንዙ አፅቨ ግቭሪል ሰሜን ወሎ ዞኒዙ አጉረተ ቃወጥ ሰቭዙ ቃወጥብዝመ ኻግር ማኽተነ ሰራዊት አጉረተ መኮንን ችጝሽጝኩጙ
0,ኢድ አልፈጥር በልድ ዲግዝ ኻትሸነውድ ኢትዮጵየት ፌደራል ፖሊስ አርቒሱ
0,ባሕር ዳር መጋቪት
0,በልድ ዲግዝ ኻትሽጠጘድ አጉረው እኩሰ ፃቨው እስልምነ እምንት ቲክነተ ኽዝቪዝ የውም ጥቅለ ኻግርሸንቱ ኽዝቪዝ ቺተዝ ቈሽ ሃይማኖትዙ አቅል በልድ አስለቁ ኮሚቴ ዝመ ውሸብሊዝ የውም በሊዙ ዋዜመይዝ ኪርምጝ ጝተግድንድ ፈቁ ፃውተዙ ኻይለኒዝ ኢትዮጵየት ፌደራል ፖሊስ ሚዝየነ አልስኩ
0,ኢድ ሙባረክ
0,ዒድ አል ፈጥርቱ በልድ ቀሰውነይዝመ ኽዝንዝ ዲቁሰነው ጡሸኩ ፌዴሬሽን ምጝን
0,ባሕር ዳር መጋቪት
0,ፌዴሬሽን ምጝንድ
0,እፃይዝም ሙስሊም እቀ ገረደድ ረመዳንቱ ፃሚዙ ኰርድ ከቨከቭሽተነውዝ ዲቈሰነውድ ጋልፅሽትኩ
0,ዒድ አል ፈጥርቱ በልድ ዲጉ አጠጘድ ምጝንድ ጝቀሰው ቲምንድ ጋልፅኩ
0,ኽዝቪዙ ዋቕረድ ዋጥረነዊዝ ጎንደርቱ እስልምነ ምጝንድ ሚዝየነ አልሱ
0,ባሕር ዳር መጋቪት
0,ጎንደርቱ ኻትመ ጭሰጭሰተ ቃውሰተ ከንቲቨ ቻላቸው ዳኘው ኻትመ ጭሰጭሰኒዙ አቭርት ዝመ ላውንትድ አትርዘነውዝ ኽዝቪዝ ጉይሸቁ ዋቕረንጥድ ዊሰናንስ ሰራሸው አቐጘም ሚርይጝኩጙ
0,ረመዷን ፃምድ ቀሰው አቕንትዝ ዲቁስንኩኑን ሼህ ረጃ ደባሽ
0,ባሕር ዳር መጋቪት
0,ፃምድ ከቨከቭሽን ፃምጝ ግርየቁድ ኢፍጣር ፃቭንጠጘድ ቸልስን የጝ ዲቁስነውድ የቁድ ሼህ ረጃ ኢድ አል ፈጥር ረመዷን ፃምድ ኻትሸንድ ኪብርሸው በል አቐጘ ጋልፅጝኩጙ
0,በልድ አላህት ሚዝየንዘነውዝ ተዝኪራ ሶላት ሲግደነውዝ የውም እቅድ ዋቕረነውዝ ዚየራ ዝመ ላጥም ቃወ ግቭረንዝ በልድ ኪብርሸው አቐነውድ ሼህድ ዊግትጝኩጙ
0,ላዘ ጋብዝ ሳቁጠ ኻትመይል እስልምነ እምንትዙ አይር አቐቁድ ሼህ ሙስጠፋ እርቁየ ረመዷን መካስ መዲና ፃቭሽተው ጉዥቲስ ሊጘ እምትዝ ግረ አውጅሸው ፃም የጝ ይጝኩጙ
0,ፃምዝ ችጘው አዊንም እምንቲዙ ቲክነተድ እንዛይ
0,ሼህ ሙስጠፋ እንቅ እስልምነ እምንት ቲክነጢዝ ወዝ ችጝዘትዙ እፃ ዲቈዲቁስጝኩጙ
0,እስልምነ እምንትዙ ቲክነተ አቐቁድ ሳቁጠ ኻትመ ፅበተ አት ኑሩዘመን ኢብራሂም ረመዷን ይነይስ ይነይ ከቨከቭሽን ለውንትዝ ዲቁስነጘድ ቸልሰው ፃም የጝ ይጝኩጙ
0,እስልምነ እምንት ቲክነጢዝ ጋብ ኢድ አል ፈጥር እምጥጘዝ ኻይነው በል የጝ የነውዝ ቀሰው ሰቭ ሰራሸነውዝ ፃየውድ እጀዊዝ ይወነውዝ ኪብርዝጘው በል አቐነውድ ዳቕስጝኩጙ
0,ቃል ጥውነዊዝ ሲርየ ይና ቃልድ ኻይንኩኑን ቃውሰተ ቲክነተ ከንቲባ ጎሹ እንዳላማው
0,ባሕር ዳር መጋቪት
0,ንጭ አምረ በልድ ኪብርዝናንድ ዲግዙ ድርቑትንዝ ምላሰን ኻዝንሰው አቕንትዝ ዲቈነውድ ጉየቁድ ቃውሰተ ቲክነተ ከንቲቨድ እድቅ ዲቁ ዲግድ ዋጥረጘ ይና ኽዝቪዙ ዋቕረድ ደረጀ ጨቨቅ ዊሰ ችጘው አቐጘ ቃል ጥውን ዊኑን የጝ ይጘውድ
0,ንጭ አምረ ሲግደነ ስፍረ ነይነቅ አነጘ ቃል ጥውነዊዝ ሲርየ ይና ቃልድ ኻይን ነይንኩኑን እን ስፍረይዝ እምጥጝርን ቓለነዊዝመ ክታ እምጥጘይዙ አድልሸተ አቐነዊዝ ያንም እምጥጝኩን ይጝኩጙ
0,ኽዝን እምጥጘይዝ ላው የጝ ቺታይንም የቁድ ቃውሰተ ቲክነተ ከንቲቨድ ሙስሊሚዙ እቀ ገረደድ ዋቕረው ዋቕረይዝ ኽግ ዝመ ስረትድ ቲክንን ዊሰናንስ እግርገ ያይነቅም ይጝኩጙ
0,በልድ ኻስቨኻስቭሸን ኪብረኪብርሸን ፃየውድ እጀዊስ ይወነውዝ ኪብርሽጠ ጡሸጘ ጉየቁድ ቃውሰተ ቲክነተ ከንቲቨድ ኻዝነኻዝንሽን ዝመ ከቨከቭሽትን ፅበነውዙ ባኽልድ ኩቸቱ ቲግቭር አጠ ጡሸጘም ኻስቭዝጝኩጙ
0,ዒድ አልፊጥርቱ በልድ ጅግጅጋ ኻትመይል
0,ባሕር ዳር መጋቪት
0,በሊል ክልሊዙ አይነተ ጭሰጭሰተ ል አት ሙስጠፌ ሙሁመድ ኻይማኖቲዙ አቅል ዝመ ልአምነጢዝ ችጝሽጝኩጙ
0,ዒድ አል ፈጥርቱ በልድ ሳቁጠ ኻትመ አንዋር መስጅዲል ኪብርሻጙ የጝ
0,ባሕር ዳር መጋቪት
0,እስልምነዙ ሼኽ ቁርዓንዙ ክንሰጥ መስጅድዙ ኡላመ ኻጂ የውም እምንትዙ ቲክነጥ ችጝሽጘውዝ እብለውትዝ ኪብርሽኲ
0,ቸለቸልሽን ዝመ ከቨከቭሽትንዙ በል አቐውድ ዒድ አል ፈጥርዙ በሌድ ኪብርዘናንድ እጀውድ ከቭሰነው ዝመ ኻግርዙ ዲግዝ ፃልየነውዝ አጠ ጡሻንትጘ እስልምነዙ አቅልድ ኻሊስጝኲጙ
0,ኢድ አል ፈጥርቱ በልድ አዳማ ኻትመይል ኪብርሻጙ የጝ
0,ባሕር ዳር መጋቪት
0,ብልድ ኢድ ሶላት ዝመ ቺተቺተቁ ሃይማኖትቁ ስነ ስረተንዝ የጝ እብሎትዝ ኪብርሸውድ
0,ሙስሊም ኽዝቭድ በልድ ኪብርዛንድ አቅም እጀቁድ ከቨነውዝ ከቨከቭሽተነው ዝመ ለውንትድ ኻይሰነውዝ ኪብርዘነው ጡሸው አቐጘ ሚሪሽኩ
0,ዒድ አልፈጥርቱ በልድ መቐለ ኻትመይል
0,ባሕር ዳር መጋቪት
0,በልድ መቐለ ኻትመይል ኻይማኖቱ ቃወጥ ዝመ ቲክነጢዝ ችጝሽጘዊል ኻይማኖቱ ስረትድ እብለውትዝ ኪብርሻጙ የጝ
0,ዒድ አልፈጥርቱ በልድ አሶሳ ኻትመይል
0,ባሕር ዳር መጋቪት
0,ዒድ አልፊጥርቱ በልድ ደሴ ኻትመይል ኪብርሻጙ የጝ
0,ባሕር ዳር መጋቪት
0,በልድ ሶላት ዝመ ቺተቺተቁ ኻይማኖቱ ስረተንዝ አክኑሻጙ ችጝሸኩ
0,ባሕር ዳር መጋቪት
0,በልድ ኻይማኖትዙ ቲክነጥ ችጝሽጘዊል ሶላት ዝመ ቺተቺተቁ ኻይማኖቱ ስረተንድ አክኑሻጙ ችጝሸጘኩ
0,ዒድ አልፈጥር በልድ ከሚሴ ኻትመይል ኪብርሻጙ የጝ
0,ባሕር ዳር መጋቪት
0,ዓሉድ ሶላት ዝመ ቺተቺተቁ ኻይማኖቱ ሥነሥረተንዝ የጝ እብለውትዝ ኪብርሻጙ ችጝሸውድ
0,ዒድ አልፈጥር በልድ ሰመራትል
0,ባሕር ዳር መጋቪት
0,በሊል አፋርቱ ክልል አይነተ ጭሰጭሰተ ሀጂ አወል አርባት ቈሽ ኻይማኖቱ አቅል ዝመ ክልሊዙ አጉረተ ቃወጥ እንዝጘም ሰቭዙ ዲቈጥ ችጝሽጝኩጙ
0,ዒድ አልፈጥር በልድ ደብረ ማርቆስ ኻትመይል
0,ባሕር ዳር መጋቪት
0,ዒድ አልፈጥር በልድ ደብረ ማርቆስ ኻትመይል ቺተቺተቁ ሃይማኖትዙ ሥርዓትዝ ኪብርሸጙ ችጝሸኩ
0,በልድ ሃይማኖትዙ አቅል የውም ሃይማኖትዙ ቲክነጥ ችጝሽጘዊል ኪብርሸጙ አቐጘ ጋልፅሽትኩ
0,ዒድ አል ፈጥር በልድ ቺተቺተቁ ኻትሚል እብለውትዝ ኪብርሸጙ የጝ
0,ባሕር ዳር መጋቪት
0,ከሚሴ ደብረ ብርሃን ደብረ ማርቆስ ጎንደር ወልዲያ ባሕር ዳር የውም ላጥም ኻትሚል እስልምነ እምንት ቲክነጥድ ችጝሽጘዊል ኪብርሸጙ ችጝሸኩ
0,ዒድ አልፈጥር በልድ አዲስ አበባ ኻትመይል እብለውትዝ ኪብርሸጙ የጝ
0,ባሕር ዳር መጋቪት
0,በልድ ኢድዙ ሶላት የውም ቺተቺተቁ ሃይማኖትዙ ስነ ሥርዓተኒዝ ኪብርሸጙ የጝ ይሽትኩ
0,አት ኃይሉ ግርማይ እንቅ እስልምነ እምንት ቲክነጥዝ ወዝ ችጝዘቱ እጻ ዲቊዲቊስጙ
0,ባሕር ዳር መጋቪት
0,ኽዝቨ ሙስሊምዙ እቀ ገረደድ ዒድ አል ፈጥርዙ በልድ ኪብርዛንድ ቁርዓንድ አዘዊዝጙ ከቨከቭሽተነውዝ ጻየውድ እጀዊጅቅ አድልሽን ኾነውዝ አጠ ጡሻንትጘ ኻሊሰቊድ አይነተ ጭሰጭሰተድ ኻይማኖትዙ ክንድጝድ ሲሪየ ጻቨነውዝ ኻግርዙ ዲግ ዝመ ኻግርዙ ለወንትዝ ፃልየነው ዝመ ክንሰነውዝ ኪብርዝጝጠ ጡሻንትጘ ጝተ እጸድ ዲቈዲቊስጝኲጙ
0,ጥቅለተ ሚኒስትር ዐቢይ አሕመድ ዶር ዒድ አልፈጥር በሊዝ ወዝ ችጝዘትዙ እፃ ዲቈዲቁስጙ
0,ባሕር ዳር መጋቪት
0,ጥቅለተ ሚኒስትርድ ዒድ አል ፈጥር ጭሩነይዙ ሚዝየነዙ ዚንነይዙ በል የጝ ይጝኩጙ
0,እቅድ ዚነይዝ ዚረዝ ዊንም እምንትዝ ችዚንቀት እጅርድ እጅር አቐነዊዝ ጭቑ ከቨነው በሊዙ እሴት የጝ ይጝምኩጙ
0,በልድ ኪብርዝነንድ አቅም እጀቁድ ከቭሰነውዝ አጠ ጡሸንትጘም ገረዱ ሚድየይዝ ዲቈዲቁስጘው እፃይዝ ኻስቭዝጝኩጙ
0,አርቨሸን ንጭ እትለነውድ ቲክን ዒድ አልፈጥር በልድ አምር ኽየ ሲንቭት ኪብርሸኩ ይሽቱ
0,ባሕር ዳር መጋቪት
0,ኢትዮጵየት እስልምነ ኻለየን ጥቅለተ ምኽር ጝን ፕሬዝደንት ሃጂ ኢብራሂም ቱፋ
0,ረመዷን ፃምድ ቀንት ዝመ ላብጠትነይድ ቓልሽተው ኢፍጣርዙ ቃውር ግቭር እትለው ዊነጘድም ጋልፅጝኩጙ
0,አርቨየን ንጭ ቓልሽትራንስቅ ዒድ አልፈጥርቱ በልድ ዓምር ኪርምሸኲ
0,ባሕር ዳር መጋቪት
0,ወዝ ረመዳንቱ በሊዝ ችጝዘት
0,ወይ እፍርት ገረደድ ወይት ኽዝቭድ ጉየቁ ሲርዩ እፍርትዝቁ ዋቕርጢዝ ዊሰ ይዋጙ ተርኩ ከቨተ ፕርፌሰር ሀይሌ ወልዴ
0,ባሕር ዳር መጋቪት
0,ወይትቑር ዝመ ወይት እፍርትድ ከቨቁ እቅዙ ጒሰጒስንዝ
0,ፃጀድ ችጝሸት እግርገም ወይትል ሰራሽትንጠ ጥውሸቁ ሲርዩ እፍርትዝቁ አይንተንድ ቺዘነወዝ
0,ነንም ቺተቺተቁ ኻግር አቒ ዝመ ቢዘ ኻግር ፅበቁ ከቨጥ ድርጅተኒጅቅ አቭርደነውዝ ጥወር ደምዝምዛጙ ወይት ኽዝቪዝ አጉረው እኩሰ እኩሳጙ ችጝሸኩ
0,ቢዘ ኻግርዝቁ ዜገን ገረደ ሲርይጝ አጉረው ፋይናንስዙ ችብረ ችብስ ጝታቕመቲስ ዲቁጝ ግድርደቁዝ ዝቛንደቁዝ ይጝ ውርም አርቓይጘው ኽዝቭድ ከቨናንስ አጉረው በጀት ገርይጝ በርስጘው ቁርሽድ ለምርናጙ አሩሸነዊስ ከስጘ ይንም ነንትላሽ ላው አትረው ፋይናንስዙ ችብረ ችብሰነው ቸሊነቅም
0,ወይት እፍርት ገረደድ ዲቈውዝ አትርዘነው ዝመ ጊንዝቭ ከቭሽተነዊስ ፍ ጝቕምቱ ጥወር ችጝሰነ ችብረጥ ፃይጠጘ እቀ ኽቭርድም ጥውሸውዝ አሩሽጠጘ ፃቨናንስ ኪርምሸቁ ሰበን ፅብጝሽም ገነ ኽየው ሰቭ ዋቕረው የጝ
0,ወይ እፍርት ገረደይዙ አይነተ ሰቭ ፃጝዘተ ከቨተ ፕሮፌሰር ሀይሌ ወልዴ ገረደድ ተረዊዝ ቁርሸን ዋቕረነዊስ ፍ ጝቕምቱ ጥወር ችጚሰነ አጉረቁ ፕሮጀክተንዙ ወነ ፃቨናንስ ሰበን ሰራሽትጛጙ አጘጘ ዊግትጝኩጙ
0,ነንት ኮሪዝ አግልግለ ይወነው ችብስ ፅበው
0,ታፍ ኻውየተ አድለነድ ዘምረ ዊርቨይል ችጝሸው
0,ሰቭ ኪርምየቁድ ኪርምሰናንስ ኽየው ኽዝቭዙ ከቨ ተሚሰው አቐጘ ጉየቀድ ሰቭ ፃጝዘተድ እጝቅም ወይትግል ሰራሸው ዝመ ወይት እፍርትድ ከቨውድቅ ጝቸለዊዝ ከቨ ፃቫንስም ጭጝን አልስጝኩጙ
0,ባሕር ዳር መጋቪት
0,እን አጽቨይዙ ላው አካል አቐውድ ደሳለኝ አደሬቱ ዘይት ፋብሪከድ ሚከርሽንዙ ጊቭርትድ ፈንዝ አስኲ ሚከርሽንዙ ጊቭርትድ ኪርምሰነዙ ቃወ ግቭሪዝ ችጝሽጝ ዊግሽን ጸቨቊድ ብሔረእቅ ጭሰጭሰንዙ አይነተ ጭሰጭሰተ አት ኃይሉ ግርማይ ወይ ኽምረሰ ጣቀ እምታኒዝ እንጎ ኪርምሸው ኢንቨስትመንትዙ ሰቭድ ቺዘው ፈን ነሳጙ የጝ ይጝኲጙ
0,ፋብሪከዙ ምርጸን ንቕፅጛንድ ሰቭዙ አገነ ፋጥረነውዘ ጋብ የውም ጒዝ ጨተድ ጊቭርዘተ ጻቨነውዝ ጋብ ጻየወ አርወድ አጒረው አቐነውድ ሚሪጝኲጙ
0,ኢንዱሰትሪዙ ኪወዝ
0,ዘይትዙ ፋብሪከድ ጣቅ ግሬዝ ኽጉ ልከነዙ ጻጘድ አስ ሰቭ ኪርማንስ ኻትመ ጭሰጭከንድ በንዘው ከቨድ እቻዘኲ የቊድ አት ጌትነት እሸቱ ተረቲዘም ኢንቨስትመንትዙ ዚርፊዝ ውላቐቊ ጻጀ ጒጥዝ በንዘው ከቨድ ጻቨቊ አቐነወድ ሚሪጝኲጙ
0,ዘይትዙ ፋብሪከድ
0,ፋብሪከድ ልክንዙ ሰቭድ ኪርማንድ
0,ዘይት ፋብሪድ ጣቅ ግሬዝ ሰቨ ኪርመው አቓንድ እቻቐውዝ ሰቭ ኪርማንድ
0,ቃኽ ሸው የጝ
0,አቑዝቁ ክትርጥድ እቀ ኽብሪዝ ኽየው አርወ ችጝስጛጙ የጝ ይጛንድ ሰቁጠ ወረደ ፅበጥ ዊግትጙ
0,ባሕር ዳር መጋቪት
0,ኻግር አቅቨ ተግዝ ስወዙ እጅጝት ፃየቁ ጅውንጢል አጋልዘው ኽርድ ማኽተናንስ ጫረዙ ኮሪዝ ማለው ስወድ አቁርጝ ፃይንጠጘ ፃቨነውዝ እየዙ ኮሪዝ እቀ ኽቭርድ አሩሽንጠጘ ፃቭሽታጙ ተርኩ
0,እንዝም ሲርየ
0,ስወዙ እጅጝት ፃየቁ ጅውንጢስ ላውድ አቐው ወይት ጅውነድ ጫረዙ ኮሪዝ ማለው ስወድ አቁርጠጘ ፃቨነውዝ እየዙ ኮሪዝ እንስሰን ዝመ እቀ ኽቭሪዝ አግልግለ ችጝጠጘ ፃቨናንስ ልመ ፃቨቁ ንቕፀቁ ክትርጥ ሰራሽትጝኩጙ
0,ሰቁጠ ወረደ
0,ላየ
0,አቑዝቁ ክትርጥድ እቀ ኽቭሪዝ ኽየው እኩሰ አኩስጛጙ ችጝሸቁ አጝሽም ትርጢስ ጊመው ብጥ ዝመ ቕርጘድ ክትርጥድ እቻዛጙ አቓንስቅ ሚሪሸው አካልድ ዊሰ ይዋን ይጛንድ ባግሚለ ቀበሌይዙ አርሽነይ ሙየ ጉርየ አት ጥገቱ አላምረው ዋቕርጝኩጙ
0,ሰቁጠ ወረደ ሚንወዝመ ቈሉ ጅውነ ሚንወዙ መሀንዲስ ጓነ ቃወተ አት ጌታወይ አስማረ እየዙ ኮሪዝ አጋልዘው አቑዙ ችግሰድ እክሰናንስ ወረደ ተግዝ
